Station,Date,Influx,Tickets,Pre-booked,Onspot,Revenue
ST08,8/21/2022,8310,8126,7214,912,40630
ST08,8/22/2022,6192,943,730,213,4715
ST08,8/23/2022,9275,4856,4357,499,24280
ST08,8/24/2022,5179,4980,4113,867,24900
ST08,8/25/2022,5439,4786,4229,557,23930
ST08,8/26/2022,3427,701,596,105,3505
ST08,8/27/2022,3973,1205,861,344,6025
ST08,8/28/2022,7885,868,770,98,4340
ST08,8/29/2022,5679,4059,2942,1117,20295
ST08,8/30/2022,7356,3923,2859,1064,19615
ST08,8/31/2022,7461,3085,2754,331,15425
ST08,9/1/2022,7215,2499,1856,643,12495
ST08,9/2/2022,7284,3882,3352,530,19410
ST08,9/3/2022,8676,7677,6770,907,38385
ST08,9/4/2022,3860,897,660,237,4485
ST08,9/5/2022,3310,1891,1545,346,9455
ST08,9/6/2022,4586,564,454,110,2820
ST08,9/7/2022,8881,5992,5062,930,29960
ST08,9/8/2022,9318,3869,2811,1058,19345
ST08,9/9/2022,8362,5901,4940,961,29505
ST08,9/10/2022,7948,5821,4468,1353,29105
ST08,9/11/2022,6877,3301,2570,731,16505
ST08,9/12/2022,5368,4883,4006,877,24415
ST08,9/13/2022,4213,4085,3021,1064,20425
ST08,9/14/2022,5951,1212,866,346,6060
ST08,9/15/2022,5449,1890,1712,178,9450
ST08,9/16/2022,5458,5299,3739,1560,26495
ST08,9/17/2022,3836,2756,2263,493,13780
ST08,9/18/2022,5768,5237,3909,1328,26185
ST08,9/19/2022,7798,3370,2956,414,16850
ST08,9/20/2022,4720,3701,3399,302,18505
ST08,9/21/2022,7926,3547,3194,353,17735
ST08,9/22/2022,8818,2352,2085,267,11760
ST08,9/23/2022,9634,2361,2120,241,11805
ST08,9/24/2022,7036,5357,4548,809,26785
ST08,9/25/2022,9392,5423,4624,799,27115
ST08,9/26/2022,5523,875,624,251,4375
ST08,9/27/2022,7172,894,633,261,4470
ST08,9/28/2022,4440,3770,3148,622,18850
ST08,9/29/2022,5776,5237,3796,1441,26185
ST08,9/30/2022,6818,3591,2972,619,17955
ST08,10/1/2022,5686,3747,2909,838,18735
ST08,10/2/2022,3083,829,580,249,4145
ST08,10/3/2022,9422,8673,6907,1766,43365
ST08,10/4/2022,7798,1615,1477,138,8075
ST08,10/5/2022,3292,2032,1719,313,10160
ST08,10/6/2022,6166,2516,2225,291,12580
ST08,10/7/2022,9592,5663,4709,954,28315
ST08,10/8/2022,9873,7146,6178,968,35730
ST08,10/9/2022,6329,2816,2253,563,14080
ST08,10/10/2022,4758,2524,1876,648,12620
ST08,10/11/2022,9861,5570,3970,1600,27850
ST08,10/12/2022,9054,4239,3005,1234,21195
ST08,10/13/2022,4642,2643,2196,447,13215
ST08,10/14/2022,5034,4168,3141,1027,20840
ST08,10/15/2022,7252,837,637,200,4185
ST08,10/16/2022,8127,4256,2999,1257,21280
ST08,10/17/2022,6394,5460,3880,1580,27300
ST08,10/18/2022,5499,2312,2067,245,11560
ST08,10/19/2022,4217,2529,2006,523,12645
ST08,10/20/2022,5785,4172,3423,749,20860
ST08,10/21/2022,3152,1490,1155,335,7450
ST08,10/22/2022,8605,4886,4313,573,24430
ST08,10/23/2022,4514,988,808,180,4940
ST08,10/24/2022,4027,2526,2246,280,12630
ST08,10/25/2022,7974,6011,5461,550,30055
ST08,10/26/2022,6242,6032,5365,667,30160
ST08,10/27/2022,7039,3201,2411,790,16005
ST08,10/28/2022,4554,3046,2496,550,15230
ST08,10/29/2022,8864,8233,7514,719,41165
ST08,10/30/2022,9641,5972,5117,855,29860
ST08,10/31/2022,9267,8099,5746,2353,40495
ST08,11/1/2022,9508,3643,3078,565,18215
ST08,11/2/2022,3618,2086,1596,490,10430
ST08,11/3/2022,7929,6838,5604,1234,34190
ST08,11/4/2022,4225,1428,1027,401,7140
ST08,11/5/2022,4415,2086,1612,474,10430
ST08,11/6/2022,6017,2274,1662,612,11370
ST08,11/7/2022,3913,2960,2551,409,14800
ST08,11/8/2022,8253,8010,5669,2341,40050
ST08,11/9/2022,3298,3012,2641,371,15060
ST08,11/10/2022,4863,2251,1582,669,11255
ST08,11/11/2022,6066,5084,3630,1454,25420
ST08,11/12/2022,5826,1071,983,88,5355
ST08,11/13/2022,3839,2056,1887,169,10280
ST08,11/14/2022,6713,1294,1075,219,6470
ST08,11/15/2022,4329,3809,3320,489,19045
ST08,11/16/2022,4449,777,651,126,3885
ST08,11/17/2022,9118,5006,3591,1415,25030
ST08,11/18/2022,5120,2815,2350,465,14075
ST08,11/19/2022,4959,3986,3243,743,19930
ST08,11/20/2022,7755,1237,893,344,6185
ST08,11/21/2022,8393,7656,6488,1168,38280
ST08,11/22/2022,7419,6552,5938,614,32760
ST08,11/23/2022,6688,4437,3318,1119,22185
ST08,11/24/2022,4979,1482,1110,372,7410
ST08,11/25/2022,4558,2142,1915,227,10710
ST08,11/26/2022,9549,2012,1740,272,10060
ST08,11/27/2022,3848,3248,2846,402,16240
ST08,11/28/2022,3136,2250,1653,597,11250
ST08,11/29/2022,9310,2471,2003,468,12355
ST08,11/30/2022,5339,4050,3300,750,20250
ST08,12/1/2022,5634,2025,1528,497,10125
ST08,12/2/2022,6117,1837,1558,279,9185
ST08,12/3/2022,6810,1071,929,142,5355
ST08,12/4/2022,3397,2063,1871,192,10315
ST08,12/5/2022,6811,3791,2918,873,18955
ST08,12/6/2022,6778,2405,2030,375,12025
ST08,12/7/2022,8740,6807,6167,640,34035
ST08,12/8/2022,5424,3789,2975,814,18945
ST08,12/9/2022,9241,4798,3963,835,23990
ST08,12/10/2022,7724,3104,2724,380,15520
ST08,12/11/2022,4370,2894,2642,252,14470
ST08,12/12/2022,7185,1048,904,144,5240
ST08,12/13/2022,7856,2900,2528,372,14500
ST08,12/14/2022,3813,1783,1456,327,8915
ST08,12/15/2022,7453,5518,4785,733,27590
ST08,12/16/2022,8123,4361,3312,1049,21805
ST08,12/17/2022,8182,7341,6433,908,36705
ST08,12/18/2022,9455,7371,5239,2132,36855
ST08,12/19/2022,5170,1362,1232,130,6810
ST08,12/20/2022,4205,1314,1074,240,6570
ST08,12/21/2022,9028,1942,1490,452,9710
ST08,12/22/2022,3415,1648,1435,213,8240
ST08,12/23/2022,4819,4139,3540,599,20695
ST08,12/24/2022,7107,1866,1670,196,9330
ST08,12/25/2022,3053,2710,2082,628,13550
ST08,12/26/2022,9308,3781,2792,989,18905
ST08,12/27/2022,5814,4453,3984,469,22265
ST08,12/28/2022,8831,3428,2890,538,17140
ST08,12/29/2022,6737,4771,3957,814,23855
ST08,12/30/2022,4837,4689,4183,506,23445
ST08,12/31/2022,8987,3808,3193,615,19040
ST09,1/1/2022,4680,2592,1935,657,12960
ST09,1/2/2022,6680,778,691,87,3890
ST09,1/3/2022,3937,801,720,81,4005
ST09,1/4/2022,6484,5453,4672,781,27265
ST09,1/5/2022,6675,5161,4495,666,25805
ST09,1/6/2022,5579,2961,2442,519,14805
ST09,1/7/2022,8082,5349,3877,1472,26745
ST09,1/8/2022,6071,3460,2711,749,17300
ST09,1/9/2022,6571,5707,4909,798,28535
ST09,1/10/2022,9796,1183,1026,157,5915
ST09,1/11/2022,5970,4211,3564,647,21055
ST09,1/12/2022,8367,2779,2424,355,13895
ST09,1/13/2022,3627,2930,2179,751,14650
ST09,1/14/2022,3303,3059,2773,286,15295
ST09,1/15/2022,4974,2713,2004,709,13565
ST09,1/16/2022,5948,4980,4317,663,24900
ST09,1/17/2022,4662,2553,1956,597,12765
ST09,1/18/2022,3768,1161,819,342,5805
ST09,1/19/2022,4310,3378,2984,394,16890
ST09,1/20/2022,4998,3451,2733,718,17255
ST09,1/21/2022,7605,6725,5638,1087,33625
ST09,1/22/2022,4758,1123,918,205,5615
ST09,1/23/2022,3133,2988,2264,724,14940
ST09,1/24/2022,5706,1557,1372,185,7785
ST09,1/25/2022,6839,4363,3372,991,21815
ST09,1/26/2022,4341,666,499,167,3330
ST09,1/27/2022,6760,4885,3965,920,24425
ST09,1/28/2022,4460,3697,2615,1082,18485
ST09,1/29/2022,9097,5975,4388,1587,29875
ST09,1/30/2022,7702,5453,3883,1570,27265
ST09,1/31/2022,3645,3405,2964,441,17025
ST09,2/1/2022,5398,3168,2831,337,15840
ST09,2/2/2022,3202,530,449,81,2650
ST09,2/3/2022,7627,4177,3376,801,20885
ST09,2/4/2022,7048,4961,4557,404,24805
ST09,2/5/2022,6641,5399,4041,1358,26995
ST09,2/6/2022,8056,1818,1295,523,9090
ST09,2/7/2022,3888,1352,1242,110,6760
ST09,2/8/2022,9587,3991,3180,811,19955
ST09,2/9/2022,6359,5370,4037,1333,26850
ST09,2/10/2022,5216,3659,3230,429,18295
ST09,2/11/2022,9768,7708,5459,2249,38540
ST09,2/12/2022,8145,7142,5866,1276,35710
ST09,2/13/2022,3760,605,469,136,3025
ST09,2/14/2022,5370,1716,1479,237,8580
ST09,2/15/2022,8073,2138,1603,535,10690
ST09,2/16/2022,9209,3118,2201,917,15590
ST09,2/17/2022,4141,1802,1523,279,9010
ST09,2/18/2022,8074,4358,3960,398,21790
ST09,2/19/2022,7237,6495,5023,1472,32475
ST09,2/20/2022,8872,4025,3071,954,20125
ST09,2/21/2022,9080,6367,5524,843,31835
ST09,2/22/2022,8800,3539,2724,815,17695
ST09,2/23/2022,4253,4063,3086,977,20315
ST09,2/24/2022,9916,3648,2654,994,18240
ST09,2/25/2022,3612,2075,1662,413,10375
ST09,2/26/2022,6827,1321,1153,168,6605
ST09,2/27/2022,3872,2749,2309,440,13745
ST09,2/28/2022,7321,1251,930,321,6255
ST09,3/1/2022,5439,1047,917,130,5235
ST09,3/2/2022,3384,2158,1708,450,10790
ST09,3/3/2022,8310,4877,4175,702,24385
ST09,3/4/2022,4733,2004,1467,537,10020
ST09,3/5/2022,6892,5742,4602,1140,28710
ST09,3/6/2022,9093,7440,6210,1230,37200
ST09,3/7/2022,9018,3926,3523,403,19630
ST09,3/8/2022,7402,7204,5053,2151,36020
ST09,3/9/2022,3452,2921,2630,291,14605
ST09,3/10/2022,7769,4622,4177,445,23110
ST09,3/11/2022,8564,2862,2026,836,14310
ST09,3/12/2022,8142,1793,1355,438,8965
ST09,3/13/2022,9861,2280,1865,415,11400
ST09,3/14/2022,8710,8162,7431,731,40810
ST09,3/15/2022,8541,1112,1014,98,5560
ST09,3/16/2022,8538,2593,1879,714,12965
ST09,3/17/2022,9330,5431,3954,1477,27155
ST09,3/18/2022,9551,2050,1578,472,10250
ST09,3/19/2022,8763,3532,2775,757,17660
ST09,3/20/2022,9465,3788,3080,708,18940
ST09,3/21/2022,4780,3293,2800,493,16465
ST09,3/22/2022,4392,3061,2509,552,15305
ST09,3/23/2022,8641,8299,6083,2216,41495
ST09,3/24/2022,3568,2252,2058,194,11260
ST09,3/25/2022,5589,1791,1481,310,8955
ST09,3/26/2022,8766,6879,5708,1171,34395
ST09,3/27/2022,5738,2546,2079,467,12730
ST09,3/28/2022,3238,2342,1753,589,11710
ST09,3/29/2022,6828,3089,2435,654,15445
ST09,3/30/2022,9058,1376,1158,218,6880
ST09,3/31/2022,4126,775,679,96,3875
ST09,4/1/2022,5597,3502,2641,861,17510
ST09,4/2/2022,6106,2052,1714,338,10260
ST09,4/3/2022,5402,904,707,197,4520
ST09,4/4/2022,6594,1954,1659,295,9770
ST09,4/5/2022,3863,1748,1596,152,8740
ST09,4/6/2022,5387,1147,803,344,5735
ST09,4/7/2022,4601,2369,2160,209,11845
ST09,4/8/2022,8568,6613,5900,713,33065
ST09,4/9/2022,8410,2008,1630,378,10040
ST09,4/10/2022,4800,2672,1910,762,13360
ST09,4/11/2022,4977,1591,1423,168,7955
ST09,4/12/2022,8809,4163,2952,1211,20815
ST09,4/13/2022,3898,3652,2983,669,18260
ST09,4/14/2022,8810,6300,4500,1800,31500
ST09,4/15/2022,6541,4557,3610,947,22785
ST09,4/16/2022,5365,3474,3182,292,17370
ST09,4/17/2022,6637,6386,5218,1168,31930
ST09,4/18/2022,6348,3948,3603,345,19740
ST09,4/19/2022,6725,2741,2089,652,13705
ST09,4/20/2022,9044,4281,3086,1195,21405
ST09,4/21/2022,4498,3888,3338,550,19440
ST09,4/22/2022,8369,6821,5751,1070,34105
ST09,4/23/2022,6388,3143,2559,584,15715
ST09,4/24/2022,7801,6048,5220,828,30240
ST09,4/25/2022,3939,695,638,57,3475
ST09,4/26/2022,8047,1658,1392,266,8290
ST09,4/27/2022,4799,2665,2132,533,13325
ST09,4/28/2022,5940,3436,2694,742,17180
ST09,4/29/2022,6585,5288,4077,1211,26440
ST09,4/30/2022,6653,4049,2988,1061,20245
ST09,5/1/2022,9327,6702,5574,1128,33510
ST09,5/2/2022,9681,8005,7186,819,40025
ST09,5/3/2022,9142,5118,4617,501,25590
ST09,5/4/2022,5448,1482,1055,427,7410
ST09,5/5/2022,7985,4462,3314,1148,22310
ST09,5/6/2022,7182,6932,6011,921,34660
ST09,5/7/2022,5438,3999,3593,406,19995
ST09,5/8/2022,8921,3948,2990,958,19740
ST09,5/9/2022,6198,2433,2222,211,12165
ST09,5/10/2022,9000,6050,4962,1088,30250
ST09,5/11/2022,5700,2289,1951,338,11445
ST09,5/12/2022,8191,5906,4367,1539,29530
ST09,5/13/2022,5996,3157,2643,514,15785
ST09,5/14/2022,6164,2945,2321,624,14725
ST09,5/15/2022,6734,3173,2726,447,15865
ST09,5/16/2022,8030,1629,1286,343,8145
ST09,5/17/2022,3052,2590,2153,437,12950
ST09,5/18/2022,5249,1650,1514,136,8250
ST09,5/19/2022,4425,1384,1036,348,6920
ST09,5/20/2022,7230,5970,5192,778,29850
ST09,5/21/2022,7382,6725,5883,842,33625
ST09,5/22/2022,4916,1197,977,220,5985
ST09,5/23/2022,4756,2037,1747,290,10185
ST09,5/24/2022,3878,2906,2169,737,14530
ST09,5/25/2022,3040,975,843,132,4875
ST09,5/26/2022,3308,1880,1540,340,9400
ST09,5/27/2022,3032,1142,816,326,5710
ST09,5/28/2022,5901,652,504,148,3260
ST09,5/29/2022,7289,4367,3828,539,21835
ST09,5/30/2022,9997,8585,7336,1249,42925
ST09,5/31/2022,3515,1041,947,94,5205
ST09,6/1/2022,5720,3594,3280,314,17970
ST09,6/2/2022,8864,7126,5708,1418,35630
ST09,6/3/2022,9596,2953,2479,474,14765
ST09,6/4/2022,8880,2199,1628,571,10995
ST09,6/5/2022,5940,2415,1822,593,12075
ST09,6/6/2022,9233,8810,7714,1096,44050
ST09,6/7/2022,5071,2845,2545,300,14225
ST09,6/8/2022,9898,9522,7191,2331,47610
ST09,6/9/2022,7897,1828,1572,256,9140
ST09,6/10/2022,7169,3249,2541,708,16245
ST09,6/11/2022,3424,3288,2768,520,16440
ST09,6/12/2022,4029,3471,3078,393,17355
ST09,6/13/2022,7725,1992,1618,374,9960
ST09,6/14/2022,6546,5823,4213,1610,29115
ST09,6/15/2022,9926,6871,5731,1140,34355
ST09,6/16/2022,8287,5186,4003,1183,25930
ST09,6/17/2022,6003,4214,3212,1002,21070
ST09,6/18/2022,3237,1758,1386,372,8790
ST09,6/19/2022,7186,6350,4713,1637,31750
ST09,6/20/2022,5352,1956,1375,581,9780
ST09,6/21/2022,9446,1612,1446,166,8060
ST09,6/22/2022,6742,1631,1372,259,8155
ST09,6/23/2022,7814,7388,6455,933,36940
ST09,6/24/2022,5128,2260,1923,337,11300
ST09,6/25/2022,7587,6222,4451,1771,31110
ST09,6/26/2022,6325,3531,2680,851,17655
ST09,6/27/2022,6924,2240,1655,585,11200
ST09,6/28/2022,6414,2105,1741,364,10525
ST09,6/29/2022,8342,1271,1099,172,6355
ST09,6/30/2022,6735,6048,4882,1166,30240
ST09,7/1/2022,9917,7106,5835,1271,35530
ST09,7/2/2022,3413,2913,2170,743,14565
ST09,7/3/2022,5106,3751,3276,475,18755
ST09,7/4/2022,3490,1410,1187,223,7050
ST09,7/5/2022,6480,6218,4370,1848,31090
ST09,7/6/2022,5936,2469,1979,490,12345
ST09,7/7/2022,3030,2148,1557,591,10740
ST09,7/8/2022,9176,4005,3242,763,20025
ST09,7/9/2022,7479,3110,2663,447,15550
ST09,7/10/2022,6923,2675,2293,382,13375
ST09,7/11/2022,8741,8436,7458,978,42180
ST09,7/12/2022,8548,5928,4870,1058,29640
ST09,7/13/2022,5650,5225,4381,844,26125
ST09,7/14/2022,6884,5553,5092,461,27765
ST09,7/15/2022,7935,4539,3813,726,22695
ST09,7/16/2022,8917,6666,5710,956,33330
ST09,7/17/2022,7936,7666,6472,1194,38330
ST09,7/18/2022,3197,2913,2629,284,14565
ST09,7/19/2022,5765,5380,4860,520,26900
ST09,7/20/2022,5013,986,754,232,4930
ST09,7/21/2022,4769,4659,3960,699,23295
ST09,7/22/2022,7852,974,682,292,4870
ST09,7/23/2022,9426,9156,8224,932,45780
ST09,7/24/2022,5944,1856,1309,547,9280
ST09,7/25/2022,6676,4682,3453,1229,23410
ST09,7/26/2022,5141,1292,1154,138,6460
ST09,7/27/2022,3690,1555,1109,446,7775
ST09,7/28/2022,7235,6685,5449,1236,33425
ST09,7/29/2022,6885,6712,5891,821,33560
ST09,7/30/2022,8072,4961,4002,959,24805
ST09,7/31/2022,5451,5040,3693,1347,25200
ST09,8/1/2022,4581,1929,1731,198,9645
ST09,8/2/2022,4713,3261,2344,917,16305
ST09,8/3/2022,7505,6361,4494,1867,31805
ST09,8/4/2022,6620,1380,1080,300,6900
ST09,8/5/2022,4245,3733,2874,859,18665
ST09,8/6/2022,6662,2344,2122,222,11720
ST09,8/7/2022,9957,2580,2339,241,12900
ST09,8/8/2022,9155,1822,1455,367,9110
ST09,8/9/2022,7464,5376,4741,635,26880
ST09,8/10/2022,7084,2050,1572,478,10250
ST09,8/11/2022,3420,526,444,82,2630
ST09,8/12/2022,7857,2161,1720,441,10805
ST09,8/13/2022,4903,4343,3148,1195,21715
ST09,8/14/2022,4073,747,674,73,3735
ST09,8/15/2022,9942,6158,5271,887,30790
ST09,8/16/2022,4912,4139,3617,522,20695
ST09,8/17/2022,9787,5521,3914,1607,27605
ST09,8/18/2022,6115,2602,2009,593,13010
ST09,8/19/2022,6584,1466,1320,146,7330
ST09,8/20/2022,8697,1771,1375,396,8855
ST09,8/21/2022,7637,1900,1674,226,9500
ST09,8/22/2022,7831,1395,1242,153,6975
ST09,8/23/2022,6633,4887,3690,1197,24435
ST09,8/24/2022,5636,4280,3599,681,21400
ST09,8/25/2022,4511,2432,1857,575,12160
ST09,8/26/2022,3796,1820,1347,473,9100
ST09,8/27/2022,5559,2735,2001,734,13675
ST09,8/28/2022,5254,2419,1901,518,12095
ST09,8/29/2022,5017,4318,3659,659,21590
ST09,8/30/2022,8826,3615,2619,996,18075
ST09,8/31/2022,7948,5187,4443,744,25935
ST09,9/1/2022,9467,5237,4526,711,26185
ST09,9/2/2022,5345,4772,3936,836,23860
ST09,9/3/2022,9547,7906,7235,671,39530
ST09,9/4/2022,7544,5591,5013,578,27955
ST09,9/5/2022,9811,7156,6080,1076,35780
ST09,9/6/2022,4425,1221,935,286,6105
ST09,9/7/2022,7204,4016,3037,979,20080
ST09,9/8/2022,9427,6175,5457,718,30875
ST09,9/9/2022,3727,3438,2880,558,17190
ST09,9/10/2022,8293,2800,2336,464,14000
ST09,9/11/2022,6243,3279,2710,569,16395
ST09,9/12/2022,7882,6475,4557,1918,32375
ST09,9/13/2022,4248,1791,1614,177,8955
ST09,9/14/2022,8242,7241,6187,1054,36205
ST09,9/15/2022,5098,2392,1970,422,11960
ST09,9/16/2022,4268,4164,3227,937,20820
ST09,9/17/2022,4913,693,504,189,3465
ST09,9/18/2022,8241,3233,2894,339,16165
ST09,9/19/2022,4534,2083,1479,604,10415
ST09,9/20/2022,5893,2711,2253,458,13555
ST09,9/21/2022,5970,5005,3614,1391,25025
ST09,9/22/2022,4826,3676,3336,340,18380
ST09,9/23/2022,7631,4020,3561,459,20100
ST09,9/24/2022,4168,1567,1325,242,7835
ST09,9/25/2022,8690,5383,4537,846,26915
ST09,9/26/2022,3805,2417,1697,720,12085
ST09,9/27/2022,5473,4287,3844,443,21435
ST09,9/28/2022,7557,7385,5771,1614,36925
ST09,9/29/2022,7318,4231,3730,501,21155
ST09,9/30/2022,8231,4297,3310,987,21485
ST09,10/1/2022,3605,2617,2043,574,13085
ST09,10/2/2022,4479,3861,3376,485,19305
ST09,10/3/2022,8436,7645,6129,1516,38225
ST09,10/4/2022,6343,3506,3165,341,17530
ST09,10/5/2022,7508,2752,2430,322,13760
ST09,10/6/2022,9887,7858,7083,775,39290
ST09,10/7/2022,8456,8010,6876,1134,40050
ST09,10/8/2022,8766,6645,5809,836,33225
ST09,10/9/2022,5042,3688,2857,831,18440
ST09,10/10/2022,6218,3560,2703,857,17800
ST09,10/11/2022,6017,1306,1164,142,6530
ST09,10/12/2022,9281,6357,5754,603,31785
ST09,10/13/2022,5710,4863,4267,596,24315
ST09,10/14/2022,5790,2059,1625,434,10295
ST09,10/15/2022,7645,4199,2942,1257,20995
ST09,10/16/2022,5348,3718,2840,878,18590
ST09,10/17/2022,3326,1737,1466,271,8685
ST09,10/18/2022,3922,3519,3119,400,17595
ST09,10/19/2022,6088,5095,4072,1023,25475
ST09,10/20/2022,5899,5645,4909,736,28225
ST09,10/21/2022,9519,9143,8030,1113,45715
ST09,10/22/2022,8076,7850,5936,1914,39250
ST09,10/23/2022,5227,2320,1714,606,11600
ST09,10/24/2022,5919,2224,2045,179,11120
ST09,10/25/2022,3465,2608,2094,514,13040
ST09,10/26/2022,3863,3057,2671,386,15285
ST09,10/27/2022,3696,1023,885,138,5115
ST09,10/28/2022,4960,1350,1191,159,6750
ST09,10/29/2022,6747,3477,2495,982,17385
ST09,10/30/2022,4815,2946,2074,872,14730
ST09,10/31/2022,8043,1977,1677,300,9885
ST09,11/1/2022,5564,2421,1963,458,12105
ST09,11/2/2022,8644,3777,3309,468,18885
ST09,11/3/2022,4714,2486,2022,464,12430
ST09,11/4/2022,5909,4093,3536,557,20465
ST09,11/5/2022,7450,1642,1371,271,8210
ST09,11/6/2022,8348,4544,3709,835,22720
ST09,11/7/2022,9955,3614,3300,314,18070
ST09,11/8/2022,8376,1426,1014,412,7130
ST09,11/9/2022,8936,1907,1374,533,9535
ST09,11/10/2022,7651,4563,3424,1139,22815
ST09,11/11/2022,3220,1024,917,107,5120
ST09,11/12/2022,4067,2016,1484,532,10080
ST09,11/13/2022,8155,7146,6164,982,35730
ST09,11/14/2022,4231,2421,1837,584,12105
ST09,11/15/2022,5927,4386,3590,796,21930
ST09,11/16/2022,3593,711,645,66,3555
ST09,11/17/2022,8224,1975,1716,259,9875
ST09,11/18/2022,9710,6153,4354,1799,30765
ST09,11/19/2022,6594,2852,2307,545,14260
ST09,11/20/2022,3838,2728,2225,503,13640
ST09,11/21/2022,8172,1291,926,365,6455
ST09,11/22/2022,4368,1688,1372,316,8440
ST09,11/23/2022,5011,3278,2371,907,16390
ST09,11/24/2022,5601,932,800,132,4660
ST09,11/25/2022,5079,1403,993,410,7015
ST09,11/26/2022,3766,3473,2699,774,17365
ST09,11/27/2022,4698,3648,3024,624,18240
ST09,11/28/2022,7343,5589,4903,686,27945
ST09,11/29/2022,8636,1497,1304,193,7485
ST09,11/30/2022,5056,3305,2627,678,16525
ST09,12/1/2022,6266,1906,1413,493,9530
ST09,12/2/2022,9281,3576,3042,534,17880
ST09,12/3/2022,9529,3975,3203,772,19875
ST09,12/4/2022,6659,5454,4396,1058,27270
ST09,12/5/2022,9133,7253,6213,1040,36265
ST09,12/6/2022,3637,2460,1807,653,12300
ST09,12/7/2022,5910,4443,3880,563,22215
ST09,12/8/2022,5194,2535,2216,319,12675
ST09,12/9/2022,6041,4408,3303,1105,22040
ST09,12/10/2022,9273,6839,5200,1639,34195
ST09,12/11/2022,7425,6929,5185,1744,34645
ST09,12/12/2022,8269,7072,6414,658,35360
ST09,12/13/2022,3520,522,442,80,2610
ST09,12/14/2022,8787,7057,5777,1280,35285
ST09,12/15/2022,9611,2658,2162,496,13290
ST09,12/16/2022,8736,5479,4752,727,27395
ST09,12/17/2022,6002,822,584,238,4110
ST09,12/18/2022,4975,3204,2628,576,16020
ST09,12/19/2022,7585,6287,5757,530,31435
ST09,12/20/2022,8129,7089,6225,864,35445
ST09,12/21/2022,3650,1158,930,228,5790
ST09,12/22/2022,8051,3655,2742,913,18275
ST09,12/23/2022,9193,3556,3219,337,17780
ST09,12/24/2022,9636,7686,5403,2283,38430
ST09,12/25/2022,4478,3437,2860,577,17185
ST09,12/26/2022,6540,2390,1738,652,11950
ST09,12/27/2022,3144,834,628,206,4170
ST09,12/28/2022,5580,3940,2942,998,19700
ST09,12/29/2022,5232,4133,3630,503,20665
ST09,12/30/2022,8527,2641,2294,347,13205
ST09,12/31/2022,6259,3414,3046,368,17070
ST10,1/1/2022,6614,3955,3152,803,19775
ST10,1/2/2022,9853,5364,4749,615,26820
ST10,1/3/2022,6250,3668,2762,906,18340
ST10,1/4/2022,4752,4091,2887,1204,20455
ST10,1/5/2022,4767,2408,1985,423,12040
ST10,1/6/2022,3676,3175,2860,315,15875
ST10,1/7/2022,7816,5610,4735,875,28050
ST10,1/8/2022,4879,3582,2960,622,17910
ST10,1/9/2022,6016,3288,2533,755,16440
ST10,1/10/2022,8051,5642,4172,1470,28210
ST10,1/11/2022,7798,2733,2245,488,13665
ST10,1/12/2022,6361,4511,3787,724,22555
ST10,1/13/2022,3385,1835,1641,194,9175
ST10,1/14/2022,6973,3903,3499,404,19515
ST10,1/15/2022,4988,4269,3869,400,21345
ST10,1/16/2022,4775,2533,2245,288,12665
ST10,1/17/2022,3361,1373,1192,181,6865
ST10,1/18/2022,9476,5919,5245,674,29595
ST10,1/19/2022,6815,5787,4102,1685,28935
ST10,1/20/2022,8796,4512,4068,444,22560
ST10,1/21/2022,9555,5623,4765,858,28115
ST10,1/22/2022,6122,4263,3682,581,21315
ST10,1/23/2022,7636,854,728,126,4270
ST10,1/24/2022,9820,3425,2792,633,17125
ST10,1/25/2022,5615,5350,4400,950,26750
ST10,1/26/2022,3574,3101,2263,838,15505
ST10,1/27/2022,6799,3663,2584,1079,18315
ST10,1/28/2022,9763,6126,4962,1164,30630
ST10,1/29/2022,4554,524,372,152,2620
ST10,1/30/2022,8635,1545,1258,287,7725
ST10,1/31/2022,9654,2026,1459,567,10130
ST10,2/1/2022,9051,7624,5436,2188,38120
ST10,2/2/2022,5171,4981,4050,931,24905
ST10,2/3/2022,6154,5548,4474,1074,27740
ST10,2/4/2022,7249,6938,5442,1496,34690
ST10,2/5/2022,7113,2219,1660,559,11095
ST10,2/6/2022,3848,1223,1081,142,6115
ST10,2/7/2022,7235,857,683,174,4285
ST10,2/8/2022,3964,1979,1779,200,9895
ST10,2/9/2022,4715,4363,3056,1307,21815
ST10,2/10/2022,6339,4450,3839,611,22250
ST10,2/11/2022,6521,4793,3986,807,23965
ST10,2/12/2022,4942,4604,3535,1069,23020
ST10,2/13/2022,4233,4028,2975,1053,20140
ST10,2/14/2022,4635,779,646,133,3895
ST10,2/15/2022,9479,8935,6378,2557,44675
ST10,2/16/2022,5898,2575,2329,246,12875
ST10,2/17/2022,7066,5257,4363,894,26285
ST10,2/18/2022,4104,1918,1568,350,9590
ST10,2/19/2022,3539,1284,1048,236,6420
ST10,2/20/2022,7763,7224,5547,1677,36120
ST10,2/21/2022,8215,3188,2869,319,15940
ST10,2/22/2022,9386,6779,4769,2010,33895
ST10,2/23/2022,5947,3108,2189,919,15540
ST10,2/24/2022,4708,1006,790,216,5030
ST10,2/25/2022,7980,1261,1063,198,6305
ST10,2/26/2022,3233,1099,883,216,5495
ST10,2/27/2022,8408,4417,3702,715,22085
ST10,2/28/2022,6373,4553,4092,461,22765
ST10,3/1/2022,7783,3895,3147,748,19475
